awaywon,awaylost,homewon,homelost,homeWins,homeLosses,homeOvertimeLosses,homeConferenceWins,homeConferenceLosses,homeDivisionWins,homeDivisionLosses,homeShutoutWins,homeConferenceRank,homeDivisionRank,awayWins,awayLosses,awayOvertimeLosses,awayConferenceWins,awayConferenceLosses,awayDivisionWins,awayDivisionLosses,awayShutoutWins,awayConferenceRank,awayDivisionRank,IsClosed,AwayTeam,HomeTeam,AwayTeamMoneyLine,HomeTeamMoneyLine,PointSpread,OverUnder,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,OverPayout,UnderPayout,outcome
64.0,9.0,31.0,38.0,53,22,7,30,20,13,13,3,2,2,40,30,12,26,24,13,13,1,10,5,True,VAN,MIN,49.0,-59.0,-0.5,0.7000000000000001,-55.0,45.0,15.0,14.0,-40.0,33.0,home
20.0,51.0,26.0,40.0,49,27,6,34,16,21,5,4,5,2,56,19,7,34,16,15,11,7,1,1,True,COL,EDM,33.0,-40.0,-0.5,0.7000000000000001,-76.0,62.0,19.0,18.0,-35.0,-39.0,home
72.0,2.0,3.0,69.0,25,50,7,16,34,10,16,1,16,8,44,26,12,29,21,16,10,8,8,4,True,WAS,ARI,-134.0,105.0,0.2,0.7000000000000001,-50.0,42.0,19.0,19.0,-39.0,-36.0,home
41.0,22.0,13.0,59.0,37,38,7,21,29,9,17,2,10,6,33,42,7,22,28,11,15,2,13,7,True,OTT,CBJ,-37.0,-36.0,0.2,0.7000000000000001,71.0,-88.0,17.0,17.0,-36.0,-38.0,home
51.0,19.0,31.0,39.0,53,22,7,30,20,13,13,3,2,2,27,49,6,14,36,6,20,3,15,8,True,SEA,MIN,77.0,-95.0,-0.5,0.7000000000000001,-36.0,-38.0,18.0,18.0,-39.0,-35.0,home
45.0,30.0,4.0,67.0,51,26,5,31,19,18,8,4,6,4,52,24,6,35,15,16,10,9,4,2,True,NYR,BOS,41.0,-49.0,-0.5,0.6000000000000001,-71.0,57.0,22.0,22.0,-37.0,-37.0,home
39.0,27.0,7.0,67.0,32,39,11,17,33,8,18,1,11,5,37,35,10,24,26,15,11,9,9,5,True,NYI,BUF,-43.0,36.0,0.2,0.7000000000000001,64.0,-80.0,21.0,21.0,-34.0,-40.0,home
65.0,9.0,13.0,57.0,50,21,11,30,20,16,10,11,3,1,40,30,12,26,24,13,13,1,10,5,True,VAN,CGY,57.0,-70.0,-0.5,0.7000000000000001,-49.0,40.0,26.0,26.0,-38.0,-36.0,home
51.0,21.0,25.0,49.0,32,40,10,22,28,8,18,4,12,6,46,25,11,28,22,14,12,7,7,3,True,PIT,DET,-98.0,78.0,0.2,0.7000000000000001,-39.0,-35.0,20.0,20.0,-37.0,-37.0,away
0.0,74.0,31.0,43.0,44,27,11,21,29,12,14,5,6,3,31,37,14,16,34,11,15,4,13,7,True,ANA,LA,67.0,-83.0,-0.5,0.7000000000000001,-41.0,34.0,27.0,27.0,-34.0,-39.0,home
52.0,19.0,18.0,54.0,46,30,6,27,23,14,12,2,7,4,27,49,6,14,36,6,20,3,15,8,True,SEA,DAL,79.0,-99.0,-0.5,0.7000000000000001,-35.0,-39.0,25.0,24.0,-34.0,-40.0,home
9.0,64.0,38.0,34.0,27,46,9,15,35,9,17,2,14,7,54,20,8,30,20,17,9,6,2,1,True,CAR,NJ,-80.0,65.0,0.2,0.7000000000000001,35.0,-42.0,21.0,20.0,-40.0,-34.0,home
34.0,36.0,42.0,22.0,33,42,7,22,28,11,15,2,13,7,22,49,11,15,35,9,17,3,16,8,True,MON,OTT,45.0,-54.0,-0.5,0.7000000000000001,-62.0,50.0,24.0,24.0,-35.0,-39.0,home
17.0,55.0,57.0,16.0,32,37,13,17,33,9,17,3,12,6,28,42,12,16,34,5,21,3,14,7,True,CHI,SJ,42.0,-51.0,-0.5,0.7000000000000001,-64.0,52.0,25.0,25.0,-34.0,-40.0,home
36.0,33.0,62.0,13.0,51,23,8,29,21,15,11,3,5,3,45,30,7,30,20,16,10,4,8,5,True,NAS,TB,41.0,-49.0,-0.5,0.7000000000000001,-67.0,55.0,23.0,22.0,-39.0,-35.0,home
59.0,14.0,3.0,70.0,25,50,7,16,34,10,16,1,16,8,49,22,11,34,16,17,9,4,4,3,True,STL,ARI,-144.0,111.0,0.2,0.7000000000000001,-58.0,47.0,27.0,26.0,-41.0,34.0,away
63.0,8.0,28.0,46.0,58,18,6,37,13,19,7,5,1,1,54,21,7,34,16,16,10,7,3,2,True,TOR,FLA,40.0,-48.0,-0.5,0.8,-63.0,52.0,23.0,23.0,36.0,-44.0,home
25.0,50.0,39.0,34.0,27,46,9,15,35,9,17,2,14,7,32,40,10,22,28,8,18,4,12,6,True,DET,NJ,46.0,-56.0,-0.5,0.7000000000000001,-57.0,47.0,1.0,1.0,-43.0,35.0,home
9.0,65.0,40.0,27.0,37,35,10,24,26,15,11,9,9,5,54,20,8,30,20,17,9,6,2,1,True,CAR,NYI,-65.0,52.0,0.2,0.7000000000000001,45.0,-55.0,0.0,0.0,33.0,-40.0,away
52.0,21.0,51.0,23.0,25,46,11,11,39,8,18,1,15,8,46,25,11,28,22,14,12,7,7,3,True,PIT,PHI,-84.0,68.0,0.2,0.7000000000000001,-35.0,-39.0,1.0,1.0,-44.0,36.0,home
63.0,9.0,73.0,2.0,44,26,12,29,21,16,10,8,8,4,54,21,7,34,16,16,10,7,3,2,True,TOR,WAS,33.0,-40.0,-0.5,0.8,-77.0,61.0,2.0,1.0,-37.0,-37.0,home
60.0,14.0,0.0,75.0,31,37,14,16,34,11,15,4,13,7,49,22,11,34,16,17,9,4,4,3,True,STL,ANA,-68.0,56.0,0.2,0.7000000000000001,39.0,-47.0,2.0,2.0,-37.0,-37.0,away
63.0,13.0,28.0,47.0,58,18,6,37,13,19,7,5,1,1,51,23,8,29,21,15,11,3,5,3,True,TB,FLA,35.0,-42.0,-0.5,0.8,-73.0,59.0,1.0,1.0,36.0,-43.0,away
31.0,40.0,37.0,33.0,45,30,7,30,20,16,10,4,8,5,53,22,7,30,20,13,13,3,2,2,True,MIN,NAS,-42.0,35.0,0.2,0.7000000000000001,60.0,-75.0,2.0,2.0,-36.0,-38.0,away
20.0,52.0,69.0,0.0,39,32,11,28,22,14,12,5,11,6,56,19,7,34,16,15,11,7,1,1,True,COL,WPG,-62.0,51.0,0.2,0.7000000000000001,44.0,-54.0,1.0,1.0,-35.0,-40.0,home
27.0,40.0,13.0,60.0,37,38,7,21,29,9,17,2,10,6,49,27,6,34,16,21,5,4,5,2,True,EDM,CBJ,-85.0,68.0,0.2,0.7000000000000001,-35.0,-39.0,0.0,0.0,-42.0,35.0,home
57.0,17.0,68.0,5.0,43,31,8,27,23,16,10,3,9,4,32,37,13,17,33,9,17,3,12,6,True,SJ,VEG,90.0,-115.0,-0.5,0.7000000000000001,37.0,-44.0,2.0,2.0,35.0,-42.0,away
52.0,23.0,17.0,56.0,28,42,12,16,34,5,21,3,14,7,25,46,11,11,39,8,18,1,15,8,True,PHI,CHI,38.0,-45.0,-0.5,0.7000000000000001,-66.0,54.0,3.0,3.0,-39.0,-35.0,home
29.0,47.0,4.0,68.0,51,26,5,31,19,18,8,4,6,4,58,18,6,37,13,19,7,5,1,1,True,FLA,BOS,-39.0,-34.0,0.2,0.7000000000000001,63.0,-79.0,12.0,12.0,-43.0,36.0,home
25.0,51.0,64.0,9.0,54,21,7,34,16,16,10,7,3,2,32,40,10,22,28,8,18,4,12,6,True,DET,TOR,119.0,-156.0,-0.5,0.7000000000000001,52.0,-64.0,13.0,12.0,-42.0,35.0,home
69.0,5.0,18.0,55.0,46,30,6,27,23,14,12,2,7,4,43,31,8,27,23,16,10,3,9,4,True,VEG,DAL,-36.0,-37.0,-0.5,0.7000000000000001,-88.0,70.0,15.0,14.0,-35.0,-38.0,home
9.0,66.0,46.0,30.0,52,24,6,35,15,16,10,9,4,2,54,20,8,30,20,17,9,6,2,1,True,CAR,NYR,-34.0,-40.0,-0.5,0.7000000000000001,-83.0,67.0,3.0,3.0,33.0,-40.0,home
39.0,35.0,43.0,22.0,33,42,7,22,28,11,15,2,13,7,27,46,9,15,35,9,17,2,14,7,True,NJ,OTT,41.0,-50.0,-0.5,0.7000000000000001,-63.0,52.0,11.0,10.0,-38.0,-36.0,home
27.0,41.0,53.0,21.0,46,25,11,28,22,14,12,7,7,3,49,27,6,34,16,21,5,4,5,2,True,EDM,PIT,40.0,-48.0,-0.5,0.7000000000000001,-66.0,54.0,3.0,3.0,-43.0,36.0,away
61.0,14.0,20.0,53.0,56,19,7,34,16,15,11,7,1,1,49,22,11,34,16,17,9,4,4,3,True,STL,COL,47.0,-57.0,-0.5,0.7000000000000001,-56.0,46.0,15.0,15.0,-39.0,-35.0,home
0.0,76.0,58.0,17.0,32,37,13,17,33,9,17,3,12,6,31,37,14,16,34,11,15,4,13,7,True,ANA,SJ,42.0,-51.0,-0.5,0.6000000000000001,-66.0,54.0,17.0,16.0,-39.0,-35.0,away
13.0,61.0,64.0,13.0,51,23,8,29,21,15,11,3,5,3,37,38,7,21,29,9,17,2,10,6,True,CBJ,TB,104.0,-133.0,-0.5,0.7000000000000001,44.0,-53.0,3.0,3.0,-41.0,34.0,home
52.0,20.0,66.0,9.0,40,30,12,26,24,13,13,1,10,5,27,49,6,14,36,6,20,3,15,8,True,SEA,VAN,54.0,-65.0,-0.5,0.7000000000000001,-49.0,40.0,16.0,16.0,-37.0,-37.0,home
40.0,28.0,74.0,2.0,44,26,12,29,21,16,10,8,8,4,37,35,10,24,26,15,11,9,9,5,True,NYI,WAS,48.0,-58.0,-0.5,0.6000000000000001,-57.0,46.0,11.0,11.0,-42.0,34.0,home
13.0,58.0,38.0,33.0,45,30,7,30,20,16,10,4,8,5,50,21,11,30,20,16,10,11,3,1,True,CGY,NAS,-46.0,39.0,0.2,0.7000000000000001,58.0,-72.0,13.0,13.0,34.0,-41.0,away
3.0,71.0,32.0,40.0,53,22,7,30,20,13,13,3,2,2,25,50,7,16,34,10,16,1,16,8,True,ARI,MIN,143.0,-195.0,-0.5,0.7000000000000001,60.0,-75.0,14.0,14.0,-39.0,-35.0,away
70.0,5.0,17.0,57.0,28,42,12,16,34,5,21,3,14,7,43,31,8,27,23,16,10,3,9,4,True,VEG,CHI,-66.0,54.0,0.2,0.7000000000000001,40.0,-48.0,19.0,19.0,-41.0,34.0,home
3.0,72.0,19.0,55.0,46,30,6,27,23,14,12,2,7,4,25,50,7,16,34,10,16,1,16,8,True,ARI,DAL,115.0,-151.0,-0.5,0.7000000000000001,47.0,-57.0,19.0,18.0,-35.0,-38.0,home
52.0,24.0,70.0,0.0,39,32,11,28,22,14,12,5,11,6,25,46,11,11,39,8,18,1,15,8,True,PHI,WPG,58.0,-70.0,-0.5,0.7000000000000001,-47.0,39.0,17.0,17.0,-40.0,-34.0,home
31.0,44.0,53.0,20.0,27,49,6,14,36,6,20,3,15,8,44,27,11,21,29,12,14,5,6,3,True,LA,SEA,-51.0,43.0,0.2,0.7000000000000001,52.0,-64.0,20.0,20.0,34.0,-41.0,away
8.0,67.0,4.0,69.0,51,26,5,31,19,18,8,4,6,4,32,39,11,17,33,8,18,1,11,5,True,BUF,BOS,82.0,-103.0,-0.5,0.7000000000000001,-34.0,-40.0,21.0,21.0,-38.0,-36.0,home
59.0,17.0,27.0,42.0,49,27,6,34,16,21,5,4,5,2,32,37,13,17,33,9,17,3,12,6,True,SJ,EDM,89.0,-115.0,-0.5,0.7000000000000001,38.0,-45.0,25.0,25.0,-42.0,34.0,home
40.0,35.0,9.0,67.0,54,20,8,30,20,17,9,6,2,1,27,46,9,15,35,9,17,2,14,7,True,NJ,CAR,73.0,-91.0,-0.5,0.7000000000000001,-36.0,-38.0,21.0,20.0,-36.0,-38.0,home
29.0,48.0,44.0,22.0,33,42,7,22,28,11,15,2,13,7,58,18,6,37,13,19,7,5,1,1,True,FLA,OTT,-54.0,45.0,0.2,0.8,48.0,-59.0,22.0,22.0,35.0,-42.0,home
39.0,33.0,20.0,54.0,56,19,7,34,16,15,11,7,1,1,45,30,7,30,20,16,10,4,8,5,True,NAS,COL,83.0,-106.0,-0.5,0.7000000000000001,35.0,-42.0,25.0,24.0,-37.0,-36.0,away
13.0,59.0,33.0,40.0,53,22,7,30,20,13,13,3,2,2,50,21,11,30,20,16,10,11,3,1,True,CGY,MIN,-37.0,-36.0,0.2,0.7000000000000001,70.0,-88.0,24.0,24.0,-35.0,-38.0,home
18.0,57.0,8.0,68.0,32,39,11,17,33,8,18,1,11,5,28,42,12,16,34,5,21,3,14,7,True,CHI,BUF,38.0,-45.0,-0.5,0.7000000000000001,-69.0,56.0,0.0,0.0,-37.0,-36.0,home
0.0,77.0,20.0,55.0,46,30,6,27,23,14,12,2,7,4,31,37,14,16,34,11,15,4,13,7,True,ANA,DAL,66.0,-81.0,-0.5,0.6000000000000001,-40.0,-34.0,3.0,3.0,-41.0,34.0,home
29.0,49.0,35.0,36.0,22,49,11,15,35,9,17,3,16,8,58,18,6,37,13,19,7,5,1,1,True,FLA,MON,-59.0,49.0,0.2,0.8,41.0,-50.0,1.0,1.0,35.0,-42.0,home
25.0,52.0,41.0,35.0,27,46,9,15,35,9,17,2,14,7,32,40,10,22,28,8,18,4,12,6,True,DET,NJ,46.0,-55.0,-0.5,0.7000000000000001,-58.0,47.0,1.0,1.0,-37.0,-37.0,away
75.0,2.0,46.0,31.0,52,24,6,35,15,16,10,9,4,2,44,26,12,29,21,16,10,8,8,4,True,WAS,NYR,-35.0,-39.0,-0.5,0.7000000000000001,-83.0,67.0,0.0,0.0,-36.0,-37.0,home
44.0,23.0,53.0,24.0,25,46,11,11,39,8,18,1,15,8,33,42,7,22,28,11,15,2,13,7,True,OTT,PHI,-37.0,-36.0,0.2,0.7000000000000001,70.0,-88.0,1.0,1.0,-35.0,-39.0,home
71.0,5.0,61.0,15.0,49,22,11,34,16,17,9,4,4,3,43,31,8,27,23,16,10,3,9,4,True,VEG,STL,47.0,-57.0,-0.5,0.7000000000000001,-54.0,45.0,2.0,2.0,-40.0,-34.0,away
4.0,70.0,65.0,9.0,54,21,7,34,16,16,10,7,3,2,51,26,5,31,19,18,8,4,6,4,True,BOS,TOR,34.0,-40.0,-0.5,0.7000000000000001,-82.0,66.0,1.0,1.0,-35.0,-39.0,home
40.0,33.0,3.0,73.0,25,50,7,16,34,10,16,1,16,8,45,30,7,30,20,16,10,4,8,5,True,NAS,ARI,-77.0,63.0,0.2,0.7000000000000001,34.0,-41.0,3.0,3.0,-40.0,-35.0,home
13.0,60.0,71.0,0.0,39,32,11,28,22,14,12,5,11,6,50,21,11,30,20,16,10,11,3,1,True,CGY,WPG,-47.0,39.0,0.2,0.7000000000000001,54.0,-66.0,2.0,2.0,-37.0,-37.0,home
20.0,55.0,34.0,40.0,53,22,7,30,20,13,13,3,2,2,56,19,7,34,16,15,11,7,1,1,True,COL,MIN,43.0,-52.0,-0.5,0.7000000000000001,-65.0,53.0,2.0,2.0,-36.0,-38.0,home
60.0,17.0,53.0,21.0,27,49,6,14,36,6,20,3,15,8,32,37,13,17,33,9,17,3,12,6,True,SJ,SEA,37.0,-45.0,-0.5,0.7000000000000001,-72.0,58.0,3.0,3.0,-38.0,-35.0,home
72.0,0.0,0.0,78.0,31,37,14,16,34,11,15,4,13,7,39,32,11,28,22,14,12,5,11,6,True,WPG,ANA,-47.0,40.0,0.2,0.6000000000000001,57.0,-70.0,20.0,20.0,34.0,-41.0,home
31.0,45.0,35.0,40.0,53,22,7,30,20,13,13,3,2,2,44,27,11,21,29,12,14,5,6,3,True,LA,MIN,52.0,-63.0,-0.5,0.7000000000000001,-54.0,45.0,11.0,10.0,-35.0,-39.0,home
61.0,17.0,40.0,34.0,45,30,7,30,20,16,10,4,8,5,32,37,13,17,33,9,17,3,12,6,True,SJ,NAS,57.0,-69.0,-0.5,0.7000000000000001,-48.0,40.0,19.0,18.0,-34.0,-40.0,home
27.0,43.0,36.0,40.0,53,22,7,30,20,13,13,3,2,2,49,27,6,34,16,21,5,4,5,2,True,EDM,MIN,37.0,-44.0,-0.5,0.7000000000000001,-70.0,57.0,19.0,19.0,-44.0,36.0,home
32.0,45.0,18.0,58.0,28,42,12,16,34,5,21,3,14,7,44,27,11,21,29,12,14,5,6,3,True,LA,CHI,-50.0,42.0,0.2,0.7000000000000001,54.0,-66.0,20.0,20.0,-41.0,34.0,away
27.0,44.0,41.0,34.0,45,30,7,30,20,16,10,4,8,5,49,27,6,34,16,21,5,4,5,2,True,EDM,NAS,34.0,-41.0,-0.5,0.7000000000000001,-81.0,65.0,2.0,1.0,-40.0,33.0,home
62.0,17.0,18.0,59.0,28,42,12,16,34,5,21,3,14,7,32,37,13,17,33,9,17,3,12,6,True,SJ,CHI,-41.0,34.0,0.2,0.7000000000000001,68.0,-85.0,2.0,2.0,-34.0,-39.0,home
72.0,5.0,27.0,45.0,49,27,6,34,16,21,5,4,5,2,43,31,8,27,23,16,10,3,9,4,True,VEG,EDM,36.0,-43.0,-0.5,0.8,-72.0,58.0,13.0,12.0,38.0,-45.0,home
32.0,46.0,67.0,9.0,40,30,12,26,24,13,13,1,10,5,44,27,11,21,29,12,14,5,6,3,True,LA,VAN,47.0,-57.0,-0.5,0.7000000000000001,-61.0,50.0,26.0,26.0,-37.0,-37.0,home
68.0,9.0,27.0,46.0,49,27,6,34,16,21,5,4,5,2,40,30,12,26,24,13,13,1,10,5,True,VAN,EDM,37.0,-44.0,-0.5,0.7000000000000001,-69.0,57.0,3.0,3.0,34.0,-41.0,home
45.0,23.0,41.0,36.0,27,46,9,15,35,9,17,2,14,7,33,42,7,22,28,11,15,2,13,7,True,OTT,NJ,51.0,-62.0,-0.5,0.7000000000000001,-50.0,42.0,25.0,24.0,-35.0,-39.0,home
40.0,29.0,47.0,31.0,52,24,6,35,15,16,10,9,4,2,37,35,10,24,26,15,11,9,9,5,True,NYI,NYR,40.0,-48.0,-0.5,0.6000000000000001,-70.0,57.0,21.0,20.0,34.0,-41.0,home
40.0,30.0,54.0,24.0,25,46,11,11,39,8,18,1,15,8,37,35,10,24,26,15,11,9,9,5,True,NYI,PHI,-43.0,37.0,0.2,0.6000000000000001,63.0,-78.0,23.0,22.0,39.0,-46.0,home
26.0,52.0,0.0,79.0,31,37,14,16,34,11,15,4,13,7,32,40,10,22,28,8,18,4,12,6,True,DET,ANA,37.0,-44.0,-0.5,0.6000000000000001,-74.0,60.0,27.0,26.0,-39.0,-35.0,home
46.0,23.0,27.0,47.0,49,27,6,34,16,21,5,4,5,2,33,42,7,22,28,11,15,2,13,7,True,OTT,EDM,58.0,-70.0,-0.5,0.7000000000000001,-45.0,38.0,23.0,23.0,-42.0,35.0,away
54.0,21.0,4.0,71.0,51,26,5,31,19,18,8,4,6,4,46,25,11,28,22,14,12,7,7,3,True,PIT,BOS,38.0,-45.0,-0.5,0.6000000000000001,-74.0,60.0,1.0,1.0,-40.0,-34.0,home
13.0,62.0,76.0,2.0,44,26,12,29,21,16,10,8,8,4,37,38,7,21,29,9,17,2,10,6,True,CBJ,WAS,67.0,-82.0,-0.5,0.7000000000000001,-40.0,33.0,1.0,1.0,-36.0,-37.0,away
3.0,74.0,69.0,9.0,40,30,12,26,24,13,13,1,10,5,25,50,7,16,34,10,16,1,16,8,True,ARI,VAN,65.0,-80.0,-0.5,0.6000000000000001,-44.0,37.0,2.0,2.0,37.0,-44.0,home
3.0,75.0,54.0,21.0,27,49,6,14,36,6,20,3,15,8,25,50,7,16,34,10,16,1,16,8,True,ARI,SEA,62.0,-76.0,-0.5,0.6000000000000001,-44.0,37.0,3.0,3.0,-39.0,-35.0,away
14.0,62.0,8.0,69.0,32,39,11,17,33,8,18,1,11,5,37,38,7,21,29,9,17,2,10,6,True,CBJ,BUF,-40.0,33.0,0.2,0.7000000000000001,64.0,-80.0,13.0,12.0,-35.0,-39.0,home
77.0,2.0,35.0,37.0,22,49,11,15,35,9,17,3,16,8,44,26,12,29,21,16,10,8,8,4,True,WAS,MON,-80.0,65.0,0.2,0.7000000000000001,34.0,-41.0,11.0,10.0,-38.0,-36.0,away
55.0,21.0,46.0,24.0,33,42,7,22,28,11,15,2,13,7,46,25,11,28,22,14,12,7,7,3,True,PIT,OTT,-67.0,55.0,0.2,0.7000000000000001,40.0,-47.0,12.0,12.0,-34.0,-40.0,home
65.0,13.0,3.0,76.0,25,50,7,16,34,10,16,1,16,8,51,23,8,29,21,15,11,3,5,3,True,TB,ARI,-97.0,77.0,0.2,0.7000000000000001,-39.0,-35.0,17.0,16.0,33.0,-40.0,home
14.0,63.0,36.0,37.0,22,49,11,15,35,9,17,3,16,8,37,38,7,21,29,9,17,2,10,6,True,CBJ,MON,-46.0,38.0,0.2,0.7000000000000001,57.0,-69.0,19.0,19.0,-38.0,-36.0,home
46.0,25.0,78.0,2.0,44,26,12,29,21,16,10,8,8,4,33,42,7,22,28,11,15,2,13,7,True,OTT,WAS,68.0,-83.0,-0.5,0.7000000000000001,-40.0,-34.0,24.0,24.0,-34.0,-39.0,home
56.0,21.0,41.0,37.0,27,46,9,15,35,9,17,2,14,7,46,25,11,28,22,14,12,7,7,3,True,PIT,NJ,-78.0,63.0,0.2,0.7000000000000001,36.0,-43.0,25.0,24.0,-34.0,-40.0,home
54.0,25.0,57.0,21.0,46,25,11,28,22,14,12,7,7,3,25,46,11,11,39,8,18,1,15,8,True,PHI,PIT,86.0,-108.0,-0.5,0.7000000000000001,36.0,-43.0,2.0,2.0,-35.0,-39.0,home
4.0,72.0,48.0,31.0,52,24,6,35,15,16,10,9,4,2,51,26,5,31,19,18,8,4,6,4,True,BOS,NYR,42.0,-50.0,-0.5,0.6000000000000001,-69.0,56.0,2.0,2.0,-35.0,-39.0,home
79.0,2.0,41.0,35.0,45,30,7,30,20,16,10,4,8,5,44,26,12,29,21,16,10,8,8,4,True,WAS,NAS,40.0,-47.0,-0.5,0.7000000000000001,-71.0,57.0,2.0,2.0,-35.0,-39.0,home
14.0,64.0,14.0,60.0,50,21,11,30,20,16,10,11,3,1,37,38,7,21,29,9,17,2,10,6,True,CBJ,CGY,78.0,-97.0,-0.5,0.7000000000000001,33.0,-40.0,3.0,3.0,-34.0,-40.0,home
41.0,38.0,66.0,9.0,54,21,7,34,16,16,10,7,3,2,27,46,9,15,35,9,17,2,14,7,True,NJ,TOR,94.0,-121.0,-0.5,0.7000000000000001,36.0,-43.0,27.0,27.0,33.0,-41.0,home
9.0,68.0,67.0,9.0,54,21,7,34,16,16,10,7,3,2,54,20,8,30,20,17,9,6,2,1,True,CAR,TOR,37.0,-44.0,-0.5,0.7000000000000001,-71.0,58.0,0.0,0.0,-37.0,-37.0,home
42.0,38.0,36.0,38.0,22,49,11,15,35,9,17,3,16,8,27,46,9,15,35,9,17,2,14,7,True,NJ,MON,-39.0,-35.0,0.2,0.7000000000000001,70.0,-88.0,1.0,1.0,-36.0,-38.0,away
9.0,69.0,47.0,25.0,33,42,7,22,28,11,15,2,13,7,54,20,8,30,20,17,9,6,2,1,True,CAR,OTT,-77.0,63.0,0.2,0.7000000000000001,35.0,-42.0,1.0,1.0,-39.0,-34.0,home
36.0,41.0,73.0,0.0,39,32,11,28,22,14,12,5,11,6,53,22,7,30,20,13,13,3,2,2,True,MIN,WPG,-52.0,44.0,0.2,0.7000000000000001,53.0,-65.0,2.0,1.0,-35.0,-39.0,home
73.0,5.0,27.0,48.0,49,27,6,34,16,21,5,4,5,2,43,31,8,27,23,16,10,3,9,4,True,VEG,EDM,-36.0,-37.0,-0.5,0.7000000000000001,-85.0,68.0,2.0,2.0,-40.0,-34.0,home
26.0,53.0,55.0,25.0,25,46,11,11,39,8,18,1,15,8,32,40,10,22,28,8,18,4,12,6,True,DET,PHI,-35.0,-39.0,-0.5,0.7000000000000001,-87.0,70.0,2.0,2.0,-35.0,-39.0,away
18.0,60.0,28.0,48.0,49,27,6,34,16,21,5,4,5,2,28,42,12,16,34,5,21,3,14,7,True,CHI,EDM,51.0,-62.0,-0.5,0.7000000000000001,-53.0,44.0,2.0,2.0,-34.0,-40.0,home
42.0,35.0,20.0,56.0,46,30,6,27,23,14,12,2,7,4,45,30,7,30,20,16,10,4,8,5,True,NAS,DAL,-38.0,-36.0,-0.5,0.6000000000000001,-93.0,74.0,3.0,3.0,-39.0,-34.0,home
74.0,5.0,14.0,61.0,50,21,11,30,20,16,10,11,3,1,43,31,8,27,23,16,10,3,9,4,True,VEG,CGY,40.0,-47.0,-0.5,0.7000000000000001,-69.0,57.0,3.0,3.0,-37.0,-37.0,home
40.0,31.0,70.0,9.0,40,30,12,26,24,13,13,1,10,5,37,35,10,24,26,15,11,9,9,5,True,NYI,VAN,-45.0,38.0,0.2,0.6000000000000001,66.0,-81.0,3.0,3.0,-44.0,37.0,away
10.0,69.0,4.0,73.0,51,26,5,31,19,18,8,4,6,4,54,20,8,30,20,17,9,6,2,1,True,CAR,BOS,-50.0,42.0,0.2,0.6000000000000001,57.0,-70.0,11.0,11.0,-36.0,-38.0,away
42.0,39.0,62.0,15.0,49,22,11,34,16,17,9,4,4,3,27,46,9,15,35,9,17,2,14,7,True,NJ,STL,68.0,-84.0,-0.5,0.7000000000000001,-41.0,34.0,13.0,13.0,-40.0,-34.0,away
68.0,9.0,14.0,62.0,50,21,11,30,20,16,10,11,3,1,54,21,7,34,16,16,10,7,3,2,True,TOR,CGY,-46.0,39.0,0.2,0.7000000000000001,57.0,-70.0,15.0,14.0,-40.0,33.0,home
66.0,13.0,20.0,56.0,56,19,7,34,16,15,11,7,1,1,51,23,8,29,21,15,11,3,5,3,True,TB,COL,-35.0,-38.0,-0.5,0.7000000000000001,-86.0,68.0,14.0,14.0,-42.0,35.0,home
74.0,0.0,20.0,57.0,46,30,6,27,23,14,12,2,7,4,39,32,11,28,22,14,12,5,11,6,True,WPG,DAL,43.0,-52.0,-0.5,0.7000000000000001,-63.0,52.0,15.0,15.0,-36.0,-37.0,home
41.0,31.0,28.0,49.0,49,27,6,34,16,21,5,4,5,2,37,35,10,24,26,15,11,9,9,5,True,NYI,EDM,43.0,-51.0,-0.5,0.7000000000000001,-64.0,53.0,16.0,16.0,34.0,-42.0,home
55.0,21.0,0.0,80.0,31,37,14,16,34,11,15,4,13,7,27,49,6,14,36,6,20,3,15,8,True,SEA,ANA,47.0,-56.0,-0.5,0.6000000000000001,-62.0,51.0,17.0,17.0,-35.0,-39.0,home
4.0,74.0,48.0,25.0,33,42,7,22,28,11,15,2,13,7,51,26,5,31,19,18,8,4,6,4,True,BOS,OTT,-48.0,41.0,0.2,0.6000000000000001,56.0,-68.0,19.0,18.0,-37.0,-36.0,home
68.0,10.0,71.0,9.0,40,30,12,26,24,13,13,1,10,5,54,21,7,34,16,16,10,7,3,2,True,TOR,VAN,-67.0,55.0,0.2,0.7000000000000001,42.0,-50.0,21.0,20.0,-38.0,-35.0,home
75.0,0.0,42.0,36.0,45,30,7,30,20,16,10,4,8,5,39,32,11,28,22,14,12,5,11,6,True,WPG,NAS,54.0,-66.0,-0.5,0.7000000000000001,-51.0,42.0,20.0,20.0,-34.0,-40.0,away
10.0,70.0,37.0,41.0,53,22,7,30,20,13,13,3,2,2,54,20,8,30,20,17,9,6,2,1,True,CAR,MIN,-38.0,-35.0,0.2,0.7000000000000001,71.0,-88.0,21.0,21.0,-35.0,-38.0,home
42.0,31.0,14.0,63.0,50,21,11,30,20,16,10,11,3,1,37,35,10,24,26,15,11,9,9,5,True,NYI,CGY,58.0,-70.0,-0.5,0.6000000000000001,-51.0,42.0,23.0,22.0,35.0,-42.0,home
